NumbersUSA,200000
MIDDLE CLASS MISSOURI PAC,100000
Senate Leadership Fund,50000
Federation of American Hospitals,50000
Citizens for Murphy - Jamey Murphy Treasurer,50000
"Vote for Your Library, Jack Holland, Treasurer",10000
"THE MISSOURI BAR, SEBRINA BARRETT, EXECUTIVE DIRECTOR PO BOX 119 JEFFERSON CITY, MO 65102",10000
"Sara Michael for Missouri, Maxwell Rademan Treasurer",10000
"Riggs for Missouri, Sara North, Treasurer",10000
"Patterson for Missouri, Jennifer J Snider, Treasurer",10000
News For Democracy,10000
Missouri Farm Bureau ,10000
Likewise,10000
"Hirner for Cole County Prosecutor, Sharon Keating, Treasurer",10000
"Gibbs for Judge, Mike Alden, Treasurer",10000
"Friends of Sandy Crawford, Patty Dill, Treasurer",10000
"Friends of ROB VESCOVO, Brent Jones Treasurer",10000
"Friends of Peggy McGaugh, David McGaugh, Treasurer",10000
"Friends of Bob Dixon, Dan Imhof, Treasurer",10000
Friends for Stefanski,10000
Committee to Protect MO Families,10000
"Citizens to Elect Charlie Norr - David Trippe, Treasurer",10000
"Citizens for Paul Woody, Jamie Boock Treasurer",10000
" Hegeman for Senate, Glen Klippenstein, Treasurer.",9898
Color Of Change,8664
Instagram,6390
"Tom Lovell for House of Representatives, Julia E. Hampton, CPA, Treasurer",5000
"Shields for State Senate, Carmen Nolke, Treasurer",5000
McCaskill for Missouri,5000
"Law Office of Jessica Piedra, LLC",5000
"Keep Judge Devine, Bob Bailey Treasurer ",5000
"Citizens for a Better Butler County, Tyler Travers, Treasurer",5000
Jacob Turk for Congress,4999
"BinghamforJudge, Diane Capps, Treasurer",4996
Media Research Center,2943
Keep and Bear,2884
Committee to Elect Judge Rudolf,2098
Judicial Watch,1308
Comedy Central,1142
"the Committee to Elect Sarah Mills, Paul Mills, Treasurer.",1000
"We the People for Matt Michel, Andrew Michel, Treasurer.",1000
The Western Journal,1000
"The Committee to Elect Jean Evans, Sherri Rogers, Treasurer",1000
"Team Buhr, Rodney Garnett, Treasurer",1000
St. Louis County Republican Central Committee,1000
"Sonya Murray Anderson For Missouri, Max Murray Jr. Treasurer.",1000
"Sara Lampe for Greene County, Jean Twitty, Treasurer",1000
Saint Francois Country Republican Committee Treasurer Mike Millikan,1000
Robert Butler for Senate,1000
"Randolph Countians for Judge Cooksey, Sherry Cooksey, Treasurer",1000
Patients Against Bradshaw Amendment Formally Known As Find The Cures Political Action Committee,1000
"Park for Platte (Park4Platte), Wanda Park, Treasurer",1000
