Heidi for North Dakota,4813173
Priorities USA Action. Not authorized by any candidate or candidate's committee.,3802283
Cramer for Senate,2035305
America First Policies, Inc.,1453000
Judicial Crisis Network ,1140998
One Nation,1083000
Priorities USA Action. (302) 469-3772. Not authorized by any candidate or candidate's committee.,897000
News For America,820000
AARP ,510000
Americans For Prosperity,452041
National Association of Home Builders. Not authorized by any candidate or candidate's committee.,420000
the National Education Association,291527
Demand Justice,233002
,231712
ExxonMobil,210377
Armstrong for Congress.,210000
Restoration PAC,205030
NumbersUSA,200346
Mac Schneider for North Dakota,176000
American Center,175000
The North Dakota Republican Party,170000
Senate Leadership Fund,151000
National Association of Home Builders. Not authorized by any candidate or candidate’s committee.,132332
MO Research, Inc.,100914
ND xPlains,98000
Friends of Joshua Boschee,77931
Americans for Prosperity Foundation,76145
North Dakota Republican Party,73000
We Stand For Energy,65000
Nancy Guy for Bismarck City Commission,55000
the Republican National Committee,50000
Ryan Rauschenberger for Tax Commissioner ,50000
The Leadership Conference on Civil and Human Rights ,49000
North Dakota Democratic-NPL,47000
Medenwald for North Dakota,43001
Planned Parenthood Action Fund, 123 William St, NY NY 10038. Not authorized by any candidate or candidate's committee.,42000
Future in America,40005
the Economic Security Fund,40000
Need to Impeach,32151
Protect Our Workers Earned Retirement,31000
the Opportunity Solutions Project,30060
the Leadership Conference on Civil and Human Rights ,30000
Priorities USA Action and SMP. (302) 469-3772. (202) 871-9255. Not authorized by any candidate or candidate's committee.,30000
National Shooting Sports Foundation,30000
Emineth for North Dakota, Andrea Toman, Treasurer,30000
Donald J. Trump for President, Inc.,27762
Canright for Sheriff,27000
Rich Mattern Re-election Campaign,21000
McEvers for Justice,20000
Judy Lee for Senate,20000
Alliance for Justice Action Campaign,20000
Schwartzenberger4Sheriff & Gary Schwartzenberger,18636
Perry Miller for ND Senate,18490
Arlette Preston for City Commission,17000
The Coalition for Medicare Choices,16073
Friends to Elect Haley - John Botsford, Treasurer,15536
Schultz for State's Attorney, Scott Herslip, Treasurer,15000
Tom Halvorson, Sidney, Montana,14742
Friends of Zachary Raknerud,13000
Brandi Jude for Senate,12807
March For Our Lives,12000
District 41 Republicans,12000
Candidate,11692
National Wildlife Federation Action Fund,11000
Elsberry & Thomason for ND House,11000
Americans for Prosperity,10979
Friends of Phyllis Johnson,10935
National Rural Electric Association,10254
#VoteTogether,10002
