Facebook,802000
Instagram,650000
Beto for Texas,410800
News For Democracy,393900
the NRCC and not authorized by any candidate or candidate's committee.,272100
Priorities USA Action and SMP. (302) 469-3772. (202) 871-9255. Not authorized by any candidate or candidate's committee.,242500
Need to Impeach,137400
National Education Association,130900
the Coalition to Defeat Question 3,126700
ExxonMobil,126700
MO Research, Inc.,113700
NextGen Climate Action Committee,111400
The Humane Society of the United States,109100
Comedy Central,91400
Senate Leadership Fund,88200
Webinar Technologies,84600
Clean Energy for a Healthy Arizona,77900
When We All Vote,73700
Americans For Prosperity,68900
Concealed Online,62700
State Run Films,60000
Supporting American Values,59600
Reform Austin, Inc. ,59100
NARAL Pro-Choice America,58600
4Ocean, LLC,56500
Donald J. Trump for President, Inc.,56100
the Trump Make America Great Again Committee,54000
FLORIDIANS FOR TAX FAIRNESS, 2633 CENTENNIAL BOULEVARD #200, TALLAHASSEE, FL 32308,52500
Planned Parenthood Federation of America,52200
Working Families Party,51700
No on Proposition 8: Stop the Dangerous Dialysis Proposition,51700
Finance Watch Dogs,45200
Penzeys,44000
Ted Cruz for Senate,43900
AAF Nation, LLC,41600
SMP. (202) 871-9255. Not authorized by any candidate or candidate's committee.   ,41200
McCaskill for Missouri,38400
Zephyr for NY,37100
JB for Governor,37000
Andrew Gillum, Democrat, for Governor,35900
No on Prop 10: Californians for Responsible Housing,35000
Humane Society International,34100
Sierra Club,33000
Solar Programs In Ca Counties,32300
House Majority PAC and Priorities USA Action. Not authorized by any candidate or candidate's committee.,32200
NRSC and not authorized by any candidate or candidate’s committee,31600
Planned Parenthood Action Fund.,31000
Stacey Abrams for Governor,30600
Congressional Leadership Fund,30300
Friends for Kathy Hochul,30000
Swing Left. Not authorized by any candidate or candidate's committee.,29800
Polis for Colorado,29700
Defend Arizona. ,29000
the ACLU,27600
Michigan Republican Party Not authorized by any candidate or candidates committee. 520 Seymour Ave. Lansing, MI 48933,27600
International Rescue Committee,26200
Coloradans for Fairness,26100
MoveOn.org Political Action, not authorized by any candidate or candidate's committee.,25500
DCCC,25300
PragerU ,23600
Likewise Media,23000
Friends of Sherrod Brown,23000
Pfizer,22700
Rosen for Nevada,21800
No on 112,21200
Cordray/Sutton Committee,20600
No on Prop 10 – A Flawed Initiative That Will Make The Housing Crisis Worse, a coalition of housing advocates, renters, large and small businesses, taxpayer groups, and veterans. ID# 1406422,20300
Clean Air Clean Energy Washington 4347 Roosevelt Way NE Seattle, WA 98105,18900
For Our Future Action Fund,18600
News For America,18300
Healthy Montana, Dr. Steven Bailey, Treasurer, PO Box 1614, Helena, MT 59624,17700
End Citizens United,17100
Priorities USA Action. Not paid for or authorized by any candidate.,16800
Bill Nelson for U.S. Senate,16500
Pol. Ad Texans for Greg Abbott,16400
Daily Wire,16300
Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,16200
Tammy Baldwin for Senate,16100
Service Employees International Union-United Healthcare Workers West (SEIU-UHW),16000
