Alliance for a Better Minnesota Action Fund,25901901
Americans for Affordable Birth Control,5215123
A Minnesota for All of US, P.O. Box 7042, St. Paul MN 55107 and not prepared on behalf of or in consultation with any candidate,4417987
Johnson For Governor,3989806
Tina Smith for Minnesota,3821823
Minnesotans for Line 3,3165999
the Public Sector Union Alliance,2712000
,2469315
Congressional Leadership Fund,2399990
Tim Walz for Governor,2202964
Dean Phillips for Congress,1710860
Painter Minnesota,1132295
the Minnesota Democratic-Farmer-Labor Party, 255 E. Plato Blvd., St. Paul, MN 55107. Not authorized by any candidate or candidate’s committee.,1129856
Faith in Minnesota,1017000
Jerry Trooien for U.S. Senate ,1016000
Klobuchar for Minnesota,883000
Alliance for a Better Minnesota,822000
Conservative Leadership Alliance, Inc.,783000
Minnesotans for Julie Blaha,729000
Planned Parenthood of Minnesota Political Action Fund, 671 Vandalia St. Saint Paul, MN 55114. It is not coordinated with or approved by any candidate nor is any candidate responsible for it.,710000
Housley for Senate Committee,675000
the Keith Ellison for Attorney General committee, PO Box 80824, Minneapolis, MN 55408,637905
News For Democracy,633250
the National Wildlife Federation,600000
MO Research, Inc.,555733
AARP ,530000
MoveOn.org Political Action, pol.moveon.org, not authorized by any candidate or candidate's committee.,502766
Radinovich for Congress,492318
Friends of Erik Paulsen,410000
Angie Craig for Congress,373740
Energy Citizens,372495
ClearPath Action, Inc. Not authorized by any candidate or candidate's committee.,368298
Matt Pelikan for Attorney General ,363068
Our Lives Our Vote,359000
End Citizens United. Not authorized by any candidate or candidate’s committee.,255000
Planned Parenthood Minnesota, North Dakota, South Dakota Action Fund,247793
Freedom Club,246426
Mike Rothman for Minnesota. P.O. Box 4215, St. Paul, MN 55101,240660
the Voter Participation Center,238747
Human Rights Campaign,234177
Patricia Torres Ray for Congress,214000
Johnson for Governor,203000
People’s Lawyer PAC,200000
Ian Todd for Congress,195000
MN350 Action,187992
Prepared by Doug Wardlow for Minnesota Attorney General, P.O. Box 211725, Eagan, MN, 55121,185000
Kaczmarek for Sheriff Committee ,183944
House Majority PAC and Priorities USA Action. Not authorized by any candidate or candidate's committee.,166935
Myhra, Pamela (Pam) J State Aud Committee - 18237,162000
Murphy for Minnesota, PO Box 40036, St. Paul, MN 55104,156924
Power of Minnesota,153590
Concerned Veterans for America,150152
Minnesota DFL,150000
