Priorities USA Action and SMP. Not authorized by any candidate or candidate's committee.,22945180
Bill Nelson for U.S. Senate,14359092
BILL NELSON FOR U.S. SENATE,12535000
Andrew Gillum, Democrat, for Governor,11486696
NextGen Climate Action Committee,11297646
Priorities USA Action and SMP. (302) 469-3772. (202) 871-9255. Not authorized by any candidate or candidate's committee.,10707000
MO Research, Inc.,5961286
Voters in Charge,4838960
,4468289
Marsy’s Law for Florida,4205000
Our Lives Our Vote,3473847
Friends of Ron DeSantis,3417000
Chris King, Democrat, for Governor,3235065
Matt Haggman for Congress,3169965
FLORIDIANS FOR TAX FAIRNESS, 2633 CENTENNIAL BOULEVARD #200, TALLAHASSEE, FL 32308,2889000
For Our Future Action Fund,2220997
SOLAR ENERGY TODAY,1878315
Indivisible Action FL,1771000
Immigrant Voters Win PAC,1716591
Bullsugar,1641703
Philip Levine, Democrat, for Governor,1513208
Friends of Ron DeSantis, 1 Independent Drive, #1300, Jacksonville FL 32202.,1510000
AARP ,1470000
NRDC,1324352
Alianza for Progress,1290989
the Voter Participation Center,1134024
Florida Forward PAC,1131000
Alliance for Climate Education,1111000
Ted Yoho for Congress,1055426
MARIA ELVIRA SALAZAR FOR CONGRESS,1051992
Freedom Council USA,946000
Ron DeSantis, Republican, for Governor. ,939180
Everglades Trust, established in 1994,915000
SEIU on behalf of Dream Defenders,808060
MAST FOR CONGRESS,758970
Ray Chiaramonte, Democrat, Hillsborough County Commission, District 7,750998
Donna Shalala for Congress,742963
 R. DAVID WALKER, DEMOCRAT, FOR COMMISSIONER OF AGRICULTURE,742158
No Casinos, Inc.,736000
NRA,726813
The Years Project,726110
Fog Horn Reports,712997
Committee to Elect Joe Perkins for Circuit Judge, Group 25.   ,706656
Carlos Curbelo Congress,705000
Judson Sapp for Congress,701000
Florida Planned Parenthood PAC,695000
Florida Republican Senatorial Campaign Committee,679705
Captains for Clean Water,678874
Darren Soto for Congress.,662000
Sponsored By The Florida Republican Senatorial Campaign Committee,640000
Florida Federation for Children,618000
Priorities USA Action and Senate Majority PAC. Not authorized by any candidate or candidate's committee.,611538
Progress Tomorrow, Inc. Not authorized by any candidate or candidate's committee.,584004
Citizens Encouraging Progress, Inc.,549000
NRDC Action Fund,547824
With Honor Fund, Inc.,521196
the Sierra Club ,515000
in-kind and sponsored Sean Shaw for Florida, Post Office Box 1701, Tallahassee, FL 32302. Approved by Sean Shaw, Democrat, for Attorney General. ,510000
Political advertisement approved by Michael Davis, non-partisan, for County Court Judge, Group 17.  Political advertisement paid for by the Committee to Keep Judge Michael Davis.,461879
Julio Gonzalez for Congress,461526
Kayser Enneking, Democrat for State Senate, District 8,461000
Treasure Florida PC,460000
Color of Change PAC, not authorized by any candidate or candidate’s committee. ,456787
John Dailey for Tallahassee Mayor.,451000
Jeremy Ring, Democrat, for Chief Financial Officer,442000
NumbersUSA,414976
Community Change Voters,408704
Friends of Jan Schneider,408593
Vern Buchanan for Congress,405923
Defenders of Wildlife,404274
Jeremy Matlow for City Commission ,397993
OurStates,395000
and approved by David Frank, non-partisan candidate for 2nd Judicial Circuit Judge, Group 12,382000
South Florida Taxpayers Alliance,370000
Florida Democratic Legislative Campaign Committee.,365000
Alvin for Congress,361878
Matt Caldwell, Republican, for Commissioner of Agriculture,358000
Dustin Daniels for Mayor,353999
John Ward for Congress, Inc.,352000
Committee to Elect Doricia “Dori” Miller Rivas, Orange County Judge, Group 11 (Nonpartisan).,333000
Eduardo Soto PA & Eduardo Soto & Associates ,332791
Ashley Moody, Republican, for Attorney General.,329928
Alliance for Safety and Justice,322261
Run for Something PAC,321066
Rick Minor for Leon County Commission, District 3.,319980
Americans for Prosperity,314405
Human Rights Campaign,310616
Miami-Dade County,307064
Concealed Online,306526
Carl Zalak III for Marion County Commission District 4,306000
James W. Chandler, Nonpartisan, for Circuit Court Judge,305000
theSkimm,300000
DCCC. Not authorized by any candidate or candidate’s committee.,300000
Perla Tabares Hantman for Miami-Dade School Board, District 4,295000
Sean Shaw, Democrat, for Attorney General,291934
Anna V. Eskamani, Democrat, for Florida House 47,291000
