14th District GOP of Georgia,0
A Better Mt. Pleasant,0
ACLU of Colorado,0
AJ Holmes for State Representative,0
AM 860 The Answer,0
APAW,0
Aimee Rivera Cole for District 37,0
Aisha Wahab For City Council,0
Al Redmer Jr,0
Albert Roberts for Tarrant County District Attorney,0
Ald. Edward M. Burke,0
Alderman Gilbert Villegas,0
Alex Heeren,0
Alice Miranda Ollstein,0
Allen Waters for U.S. Senate,0
Alli for Alabama,0
Alliance for Michigan Power,0
Allison Russo for Ohio,0
Allison_4Schertz,0
Alton Wright,0
Alyse Galvin for Congress,0
"Amanda Biela: Candidate for Illinois State Representative,15th District",0
Amarillo Matters,0
America's Future Foundation,0
American Jewish World,0
Amy Glidden,0
Amy Goodwin for Mayor,0
Anarchist Luke Tatum,0
Andrew Benn for Bristol Warren Regional School Committee,0
Andrew Gilchrist for New York State Assembly - 135th District,0
Andrew Lopinot for County Treasurer,0
Andrew Proctor for Ward 5 Alderman,0
Andy Gronik,0
"Andy Szekely for State Representative, 53rd District",0
Angelo Santabarbara for Assembly,0
Angie Caruthers for Cave Springs,0
Ann Bollin for State Representative,0
Anthony Sudweeks for House District 49,0
April Dawn Knudsen,0
Ari Parker for City Council,0
Arizona Democrats of Legislative District 18,0
Arkansas Money & Politics,0
Arlington Dems,0
Ashtabula County Republican Party,0
Askov Finlayson,0
Association for Accessible Medicines,0
Autumn Burke,0
BJ Swanson for Latah County Treasurer,0
Baker Kurrus for Mayor,0
Barbara Hamilton for Carlsbad,0
Beacon Center of Tennessee,0
Becket,0
"Ben Baker for Mayor, Dayton Ky",0
Betsy Holland for Georgia,0
Bill Saxton,0
Bill Simanski,0
BlueWaveNJ,0
Bob Johnson for Mayor,0
Bobian for Colorado House,0
Bond County Democratic Central Committee,0
Boredom Therapy,0
Brad Hill,0
"Brandon Arrington, Osceola County Commissioner",0
Breen for School Board- District 7,0
Brenda Elmer for Moorhead Mayor,0
Brent Legendre for Congress 2018,0
Brent Yonts for 15th District State Representative,0
Brian Spencer for Pensacola Mayor,0
Briscoe Cain,0
"Bruce White Candidate for Maine House of Representatives, District 109",0
Bryce Edgmon for State House,0
Buncombe GOP,0
Butler Rural Electric Cooperative,0
C&R News,0
CA 39 Voter Coalition,0
CBIA,0
CCAN Action Fund,0
California League of Conservation Voters,0
Cape Fear Indivisible,0
Carima 4 Senate,0
Carla Wyckoff Lake County Clerk,0
Carlos Zaragoza for IID Division 5,0
Carolyn Parker for Mayor of Gadsden,0
"Catholic Charities Diocese of Jackson, MS",0
"Celina Vasquez for Justice of the Peace, Pct. 4",0
Center for Reproductive Rights,0
Cesar Zepeda for Richmond,0
Chad Magendanz,0
Change The Date,0
Character Matters in Washington County Maryland,0
Charlee Renaud Lear for Mayor,0
Charlotte County Democratic Party,0
Checks and Balances Project,0
Chris Douglas: Grand Blanc City Councilman,0
Chris Manning for Congress,0
Chris Miller for Treasurer,0
Chris Thobaben - Democrat 18th LD Position 1,0
Chris Tribou for State Representative,0
"Chrissy Harrison Dutton - Madison County Board, District 15",0
Christian Ziegler for County Commission,0
Chuck Schauss for Wright County Commissioner,0
Cindy Axne,0
Cindy Goldberg for CVUSD School Board 2018,0
Cindy Lake For County Commission G,0
Citizens Congress Inc.,0
Citizens for Harry Kozlowski,0
Citizens for Transportation Solutions,0
Cliff Preston for Union County Judge,0
Clila- Coalición De Líderes Latinos,0
Coconino County Democratic Party,0
Colchester CT Democratic Town Committee,0
Collum for LT Governor,0
Commissioner John O'Connor,0
Commissioner Vincent Morales,0
Common Sense Fusion,0
Common Sense Policy Roundtable,0
"Concerned Taxpayers of Scarborough, Maine",0
Conklin for County Judge,0
Connie Bernardy,0
Conservation Minnesota,0
Conservation Northwest,0
Conservative Consulates,0
Conservatives Concerned about the Death Penalty,0
Cooperative Action Network,0
Cory Ann Ellis,0
Cory Booker,0
Council of Korean Americans (CKA),0
Councilman Anand Shah,0
Councilman Anil Beephan,0
"Councilman Ray Buenaventura, Daly City Council",0
Cragin for NH House/Sullivan 11,0
Cristin McCarthy Vahey for State Representative,0
Crosswind Media & Public Relations,0
Crutchfield for Judge,0
Cullen Tiernan for Fremont City Council,0
Cumberland County Democratic Party(NCDP),0
Dale Kerns for U.S. Senate,0
Dan Harms for County Commission,0
Dan Klimisch,0
Dan Newhouse for Congress,0
Dan Shaul,0
Daphne Jordan for NYS Senate,0
Dark Disciple Movie,0
Darren for Fairview,0
Darryl Sheppard For Sheriff,0
Dave Hall for Judge,0
Dave Rose for State Representative HD 56,0
Dave Schatz,0
Dave Seiler for 107th,0
Daveellisforjudge,0
David Knight for State Representative,0
David N Smith - Scottsdale City Council 2018,0
DeSmogBlog,0
Deb Patterson,0
Deb Rudolf,0
Debbie Jordan for Lee County School Board Dist. 4,0
Debbie Lesko for Congress,0
Dee Oliver for Virginia Beach City Council,0
Democratic Association of Secretaries of State,0
Democratic Party,0
Democratic Party of New Mexico,0
"Democrats for Garwood: Elect Todisco for Mayor, Ince & Benoit for Council",0
Dennis Potvin,0
Devin Beach PUD Commissioner District 1 Candidate,0
Devoted Apparel,0
Diana Conti for College of Marin Board 2018,0
Diane Seaman for Ky House,0
Dianne Martinez for City Council 2018,0
Diffenderfer for Caledonia School Board,0
District 41 Republicans,0
Doctor Alex Abogado,0
Dodson and Sims for WSLC,0
Donielle M. Lovell for State Representative,0
