Shri Thanedar for Governor,9727753
Michigan Families for Economic Prosperity,8326829
,7890698
Abdul El-Sayed for Michigan,5998371
Americans For Prosperity,5094129
the Michigan Democratic State Central Committee | 606 Townsend St. Lansing, MI 48933,4483000
 John James for Senate, inc.,3179983
NextGen Climate Action Committee,3149241
Elissa Slotkin for Congress,3072996
Americans for Affordable Birth Control,2798066
the International Union, United Automobile, Aerospace, and Agricultural Implement Workers of America (UAW).  Not authorized by any candidate.,2186814
Michigan Immigrant Rights Center,2123000
Samuel Bagenstos for Justice, 2370 E. Stadium Blvd., No. 310 Ann Arbor, MI  48104,2120000
Fight for $15,1993203
Pensler for Senate,1932000
Voters Not Politicians | PO Box 8362 Grand Rapids, MI 49518,1665000
MO Research, Inc.,1592455
Bill Schuette for Governor,1572696
A Stronger Michigan. Authorized by Gretchen Whitmer.,1068000
Michigan Republican Party Not authorized by any candidate or candidates committee. 520 Seymour Ave. Lansing, MI 48933,907856
Working Michigan PAC with regulated funds, 419 Washington Sq. S, Suite 200, Lansing, MI 48933. Not authorized by any candidate or candidate committee.,871000
the Michigan Democratic State Central Committee, 606 Townsend St. Lansing, MI 48933,777475
Garnet Lewis for State Senate,765997
End Citizens United,756675
Committee to Elect Rob Davidson,655896
Color of Change PAC, not authorized by any candidate or candidate’s committee. ,575014
Everytown for Gun Safety Action Fund. Not authorized by any candidate or candidate’s committee.,568000
Brian Calley for Governor, PO Box 16094 Lansing, MI 48901,568000
RASHIDA TLAIB FOR CONGRESS  |  P.O. BOX 32777, DETROIT, MI 48232,560000
News For Democracy,554464
Fayrouz Saad for Congress,542996
Compete Michigan PAC. Not authorized by any candidate committee.,499085
Planned Parenthood Federation of America,493826
Jeremy Peruski for Congress,476000
MoveOn.org Political Action, pol.moveon.org, not authorized by any candidate or candidate's committee.,455098
Calley Continues Comeback, Inc. PO Box 68232, Grand Rapids, MI 49516. Not authorized by any candidate committee.,447000
Oral Health America,439501
Relentless Positive Action PAC,426000
Take Back Our Republic,405000
Promote the Vote,383000
the Alliance for Michigan Power,377809
Klint Kesto for Congress,376000
Human Rights Campaign,364801
Americans for Prosperity,339843
SOLAR ENERGY TODAY,324090
Better Jobs Stronger Families PAC with regulated funds. Not authorized by any candidate.,323000
Huizenga For Congress,312000
Patrick Colbeck for Governor,300000
Michigan Prosperity Project,300000
Friends of Michelle Deatrick, PO Box 130584 Ann Arbor MI 48113,300000
the Michigan Infrastructure & Transportation Association,298000
George Franklin for Congress,288043
Lena for Congress,283000
Detroit International Bridge Company,277961
CTE John C. Cahalan, 500 Griswold St., Ste. 2450, Detroit, MI 48236,275985
Kevin Daley for State Senate,259992
Oakland County Board of Commissioners Public Information Acct,240000
The Nature Conservancy,239000
Tom Leonard for Michigan,237000
Immigrant Voters Win PAC,229952
Change Now and not authorized by any candidate or candidate’s committee.,225447
Council for Responsible Nutrition,223000
CITIZENS FOR ENERGIZING MICHIGAN'S ECONOMY,222954
Huizenga for Congress,214000
Fight Back Fund,210794
CTE Dennis Brewer for Judge,210000
the Republican National Committee,206000
the Tea Party Nation and is not authorized by any candidate or candidate's committee.,200000
NumbersUSA,200000
The Committee to Elect Michele Oberholtzer for State Representative,186990
NRDC,176001
Kelly Priede for State Representative,173428
Ian Haight for State Senate,170968
Ken Summers for State Rep, PO Box 24 Baraga MI 49908,170252
Mike Bishop for Congress,169000
Mike Shirkey,164250
Michigan League Conservation Voters,162000
The Mackinac Center for Public Policy,160000
Friends of Paul Mitchell, 4068 HOUGH RD, DRYDEN, MI 48428,153000
Christopher Taylor for Mayor,152000
Friends of Aditi Bagchi,150000
Climate Hawks Vote Political Action. Not authorized by any candidate or candidate's committee.,150000
Stabenow for U.S. Senate,148277
Aric Nesbitt for State Senate,148000
Say Yes To Seniors with regulated funds, PO Box 313, Oshtemo, MI 49077.,142000
William Barnett for State Rep., 915 Stimson St. Cadillac, MI 49601 (231)920-9131,138000
Lisa Sinclair 4 Clerk, 46958 N. Gratiot Ave. #262, Chesterfied, MI 48051,134000
Protect Our Workers Earned Retirement,131000
regulated funds by Moving Michigan Forward Fund II, 106 West Allegan, Suite 200, Lansing, MI 48933. Not authorized by any candidate or candidate’s committee.,130228
House Majority PAC and Priorities USA Action. Not authorized by any candidate or candidate's committee.,130000
Elect Jim Runestad for State Senate, 2210 Teggerdine Road, White Lake MI 48386,129000
Committee to Elect David Bowman,126999
The Voting Project,124000
the National Education Association,120000
Healthy and Productive Michigan,118000
Friends of Malissa Bossardet,118000
ReBuild USA,117417
TZ Insurance Solutions,116000
Shanelle for Congress ,114988
Michigan League of Conservation Voters,114000
One Nation,112000
Committee to Reelect Probate Court Judge Gregg Iddings ,111999
the Michigan Republican Party Not authorized by any candidate or candidates committee. 520 Seymour Ave. Lansing, MI 48933,111000
Committee to Elect Amanda Brand,111000
Chris Afendoulis for State Senate,111000
Matt Clayson for MSU Trustee,110000
Friends of Jon Bumstead, 2186 E 72nd Street, Newaygo, MI 49337,108000
Friends of Fred Miller, P.O. Box 46274, Mount Clemens, MI 48046,104000
Abraham Aiyash for Senate,102000
Friends of Matt Friedrichs P.O. Box 02246 Detroit, MI 48202,101000
with regulated funds by Healthy and Productive Michigan,100000
Roger Victory for State Senate,96000
Aghogho Edevbie for Progress, P.O. Box 442506, Detroit, MI 48244,94000
Jacob Hilliker for Bay County,89000
Shareblue Media,88462
the International Union, United Automobile, Aerospace, and Agricultural Implement Workers of America (UAW). Not authorized by any candidate.,86980
Friends of Tom Barrett, PO Box 121, Charlotte, MI 48813,85000
David Wolkinson for Michigan,85000
Citizens for Steve Bieda,85000
Coalition for Future Mobility,82062
Brook for Congress,81000
the Committee to Elect Scott A. Noto to the 17th Circuit Court,80000
The Auto Alliance,77000
Rachel's Action Network,77000
Holly Hughes for State Senate,76000
Dayna Polehanki for State Senate,76000
Committee to Elect Fred Wooden for Congress | PAID POLITICAL AD,76000
Tim Greimel for Congress,74000
Fred Durhal for State Senate,72000
Committee to Elect Alex Hansen,71000
Humane Society Legislative Fund,70000
DCCC. (202) 863-1500. Not authorized by any candidate or candidate's committee.,70000
Citizens for Steve Bieda, PO Box 1311, Warren, MI 48090,68000
John James for Senate Inc,66000
the Trump Make America Great Again Committee,65151
Committee to Elect Kimberly Bizon,64000
Angela Witwer for State Representative,64000
Friends of Matt Maddock 1150 S. Milford Road Milford MI 48381,63944
the ACLU,63745
Federation of American Hospitals,63000
Brett Roberts for State Senate,62000
Michigan Realtors®,61000
Friends to Elect Terra DeFoe P.O. Box 43014, Detroit, MI 48242-0014,61000
Restoration PAC,60016
Oakland County Board of Commissioners,60000
PragerU ,59274
the Committee to Elect Curtis Michael Villar for Allegan County Prosecutor,57000
Organization for Competitive Markets,55000
The Committee to Elect Dave Morgan, PO Box 275, Battle Creek, MI  49016 ,54984
Katie Reiter for State Representative, 30510 Red Maple Lane, Sfld., MI 48076,54000
 Ghulam Qadir For Michigan State Senate Committee,53000
Planned Parenthood of Advocates of Michigan | PO Box 15041, Lansing, MI 48901,52811
Paid for by Jeff Irwin for State Senate ,52291
State Innovation Exchange,50403
Curt Benson for Kent County Circuit Judge,50000
Advanced Energy Economy,50000
 Paid for by Great Lakes Great Jobs PAC. Not authorized by any candidate or candidate's committee. www.greatlakesgreatjobs.com,49917
Wayne County Treasurer's Office,49000
The Committee to Elect George Cushingberry Jr.  State Senator District 2,48000
4Ocean, LLC,47161
Need to Impeach,47082
Brad Paquette for State Representative,46029
Committee to Elect Daniel Buscher District Court Judge, 5420 Beckley Rd., Box 231, Battle Creek, MI 49015,46000
Committee to Elect Jeffrey Nolish,45000
Fix Canton Roads Committee,43000
Beau LaFave for State Representative,42255
Supporters Of Ibrahim Sharif,40997
Detroit United with Regulated Funds, 300 River Place Dr, Ste 2700, Detroit, MI 48207, Not Authorized By Any Candidate's Committee ,40000
Heritage Action for America and not authorized by any candidate or candidate’s committee,39000
State Innovation Exchange (SiX),37320
Friends to Elect Katie Scott, 2075 West Stadium, PO Box 3945, Ann Arbor, MI 48106,37000
Committee to Elect Charlesetta Wilson,36987
Upton for All of Us.,36589
ClearPath Action, Inc. Not authorized by any candidate or candidate's committee.,36533
DoSomething,36089
West Michigan Republicans,35000
Friends For Mark Bignell, PO Box 711, Greenville, MI 48838,35000
One Michigan Alliance Fund,33000
Elizabeth Kelly for Judge,33000
Friends of Dana Nessel,32320
Gary Woronchak for State Senate,32000
DTE Wind Energy,32000
Michigan Leadership Committee. Not authorized by any candidate.,31406
The Center for Popular Democracy Action ,31177
The Committee:  Friday for U.S. Congress,31000
Defend Our Constitution,30886
Elizabeth for MA,30403
Margaret O'Brien for State Senate, PO Box 3218 Portage MI 49081-2318, Treasurer Mary Balkema,30000
HOUSE MAJORITY PAC, (202) 849-6052, AND PRIORITIES USA ACTION, (302) 469-3772. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE’S COMMITTEE.,30000
Committee to Elect Kenneth Nicholl,30000
CTE Alan W Jager, 8081 Holton Duck Lake Rd, Holton, MI 49425,30000
Friends of Dana Nessel ,29767
C&R Marketing,29000
Voters for Tanya Cabala for State Representative,27000
The Committee to Elect Ayanna Neal Judge,27000
Kelly Tebay for MSU,27000
Friends of Dan O'Neil PO Box 954 Traverse City, MI 49685,27000
the Committee to Elect Nicholas Wood Probate Judge of Isabella County,26000
Kim LaSata for State Senate,26000
Eric Stocker for State Representative P.O. Box 279, Marysville, MI 48040,26000
Committee to Elect Donald Stuckey II,26000
Commitee to Elect Sarah Lightner,25998
Scott Dianda for State Senate, PO Box 81, Calumet, MI 49913,25900
The Wilderness Society,25409
The Policy Circle,25029
Steve Hood ,25000
Rita Vogel for Mason City Council,25000
Paul Brown for University of Michigan Regent ,25000
Paid for with regulated funds by Inspire Michigan PAC 2030 Hill St, Ann Arbor, MI 48104,25000
Committee to Elect Julia Pulver,25000
Vote Chase Turner 21320 Woodland Glen Dr. Northville 48167 MI,24991
the NRCC and not authorized by any candidate or candidate's committee.,24567
Keep and Bear,24177
Union of Concerned Scientists,23887
Friends of Darrin Camilleri,23544
Lambda Legal,23359
Sean McCann For State Senate,23000
EnergyBoom,23000
AFSCME Council 25,23000
DrugJustice,22490
Friends of Dan Kildee,22089
Will Hathaway and other concerned citizens.,22000
The Committee to Elect George Cushingberry Jr. State Senator District 2,22000
THE COMMITTEE TO ELECT JEFF NOBLE 43311 JOY RD # 424 CANTON, MI 48187,22000
Hawthorne Gardening Co. ,22000
Go Vote Local, a non-profit crowdfunded organization, 447 Forest Ave. Suite 1, Plymouth, MI 48170,22000
Everytown for Gun Safety Action Fund,21520
Vote Sue Shink, 660 W. Joy Rd., Ann Arbor MI. 48105.,21000
Julie Grand for City Council - 2115 Nature Cove Ct., No. 207, Ann Arbor, MI 48104,21000
Great Lakes Gun Rights,21000
Committee to Elect Stuart Black; PO Box 981, Mt. Pleasant, MI   48804,21000
Mic,20427
Tom Steyer,20108
Protecting MI Taxpayers,20000
Peter MacGregor for State Senate,20000
Candius Stearns for Congress,20000
CTE Winnie Brinks for Senate, 2060 Osceola Dr SE, Grand Rapids, MI 49506,20000
Friends of Thomas Morgan, 1432 Wickham, Lansing, MI 48906,19926
Charlie Kirk,19900
Seth Moulton for Congress,19488
Comedy Central,19255
Swing Left. Not authorized by any candidate or candidate's committee.,18134
Niles Niemuth for Congress 2018,18000
Friends of Alexandria Taylor ,18000
Laura Cox for State Senate,17999
Donald J. Trump for President, Inc.,17295
The committee to Elect Dean Smith,17000
Planned Parenthood Votes, 123 William St, NY NY 10038. Not authorized by any candidate or candidate's committee.,17000
Mallory McMorrow for Michigan | PO Box 2136 | ROYAL OAK, MICHIGAN 48068,17000
MD Alam for House,17000
Kevin Tatulyan for State Representative,17000
Great Financial Workshops,17000
Committee to Elect Allison Quast-Lents 502 S. University, Mt. Pleasant, MI 48858,17000
State Run Films,16799
The Alliance for Solar Choice,16149
SEIU on behalf of iAmerica Action,16002
The People to Elect Erik Almquist For the Michigan House 80th,16000
The Committee to Elect Betsy Riley,16000
Stephen Kemp for NFDA Secretary 2018,16000
Marty Knollenberg for State Senate | 5064 Christy Ct | Troy, MI 48098,16000
Friends of Ryan LoRee,16000
Antrim County Republican Party,15998
Conservative Gear,15891
Meagan Carr for State Representative,15000
Friends of Jose Aliaga,15000
Friends of Dayne Walling 806 Kensington Avenue Flint, MI 48503,15000
Committee to Elect Roger Hauck,15000
Andrea Pollock for State Senate,15000
American Liver Foundation,15000
Alliance for Michigan Energy Consumers,15000
Jocelyn Benson for Secretary of State P.O Box 21368 Detroit, MI 48221 ,14920
Webinar Technologies,14521
Committee to Elect Adam Bell,14000
The committee to elect David Dudenhoefer,13991
Citizens of Bedford for Craig Montri,13731
Turning Point USA,13257
Sierra Club,13208
NRA,13194
Vote Yes for PARC,13000
The Committee to Elect Mark P Ludwig,13000
MI Time to Care, PO Box 1502, Royal Oak, MI 48068,13000
Friends to Elect Katie Scott,13000
Committee To Elect Doug Zylstra,13000
AAF Nation, LLC,12977
Job Creators Network,12792
Beto for Texas,12590
Parks Project,12110
Women's Democratic Club of Greater Rochester,12000
United Way for Southeastern Michigan,12000
Michigan Laborers District Council - 1118 Centennial Way, Ste 100 Lansing, MI 48917,12000
Committee to elect Tony Baker,12000
REGULATED FUNDS BY MICHIGAN PLANNED PARENTHOOD VOTES SUPER PAC, P.O. BOX 15041, LANSING, MI 48901. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE’S COMMITTEE.,11940
Friends of Anne Brown,11876
W.K. Kellogg Foundation,11539
Urban Michiganders For Trump,11258
Baby Trump,11048
Working America,11003
Citizens for TCAPS,11000
Big Bridge,11000
Alliance for Climate Education,11000
Alex Meyers for State Representative,11000
Michigan League for Public Policy,10999
State Senator Margaret O'Brien,10993
Committee to Elect Christopher Graveline,10992
Patagonia ,10832
MoveOn.org Civic Action.,10147
the Opportunity Solutions Project,10000
the Michigan Coalition for Affordable Prescriptions,10000
Washtenaw County Health Department,10000
