Bill Walker for Governor and Byron Mallott for Lieutenant Governor, 601 w 5th Ave, Suite 200, Anchorage AK 99501,1799000
Kevin Meyer for Lt. Governor,1766857
Alaskans for Dunleavy,1760000
Stand for Alaska Vote No on 1, 200 West 34th Avenue, PMB 1219, Anchorage, AK 99503. Marleanna Hall, chair, Aaron Schutt, Jaeleen Kookesh, Joey Merrick and Sarah Lefebvre, co-chairs, approved this message. Top contributors are Teck Alaska, Anchorage, Alaska, ConocoPhillips Alaska, Anchorage, Alaska, and Kinross Fort Knox, Fairbanks, Alaska,1420000
Stand for Alaska Vote No on 1, Anchorage, AK 99503. Marleanna Hall, chair, Aaron Schutt, Jaeleen Kookesh, Joey Merrick, and Sarah Lefebvre, co-chairs, approved this message. Top contributors are Donlin Gold Alaska, Anchorage, Alaska, ConocoPhillips Alaska, Anchorage, Alaska, and BP Alaska, Anchorage, Alaska,1350000
Dunleavy for Alaska,926000
,911923
Alaskans for Begich 2018,619997
Demand Justice,592225
Planned Parenthood Votes Northwest and Hawaii and not authorized by any candidate or candidate's committee. Contact us at: 2001 E Madison St Seattle, WA 98122. ,539000
Stand for Alaska Vote No on 1, Anchorage, AK 99503. Marleanna Hall, chair, Aaron Schutt, Jaeleen Kookesh, Joey Merrick, and Sarah Lefebvre, co-chairs, approved this message. Top contributors are ConocoPhillips Alaska, Anchorage, Alaska, Donlin Gold LLC, Anchorage, Alaska and BP Alaska, Anchorage, Alaska.,504995
Stand for Alaska Vote No on 1, Anchorage, AK 99503. Marleanna Hall, chair, Aaron Schutt, Jaeleen Kookesh, Joey Merrick, and Sarah Lefebvre, co-chairs, approved this message. Top contributors are Donlin Gold Alaska, Anchorage, Alaska, ConocoPhillips Alaska, Anchorage, Alaska, and Kinross Fort Knox, Fairbanks, Alaska.,500000
Stand for Alaska Vote No on 1, 200 West 34th Avenue, PMB 1219, Anchorage, AK 99503. Marleanna Hall, chair, Aaron Schutt, Jaeleen Kookesh, Joey Merrick, and Sarah Lefebvre, co-chairs, approved this message. Top contributors are Kinross Fort Knox, Fairbanks, Alaska, Sumitomo Metal Mining Pogo LLC, Delta Junction, Alaska and Donlin Gold, Anchorage, Alaska.,470000
Paid for by Stand for Alaska Vote No on 1, 200 West 34th Avenue, PMB 1219, Anchorage, AK 99503. Marleanna Hall, chair, Aaron Schutt, Jaeleen Kookesh, Joey Merrick, and Sarah Lefebvre, co-chairs, approved this message. Top contributors are Donlin Gold Alaska, Anchorage, Alaska, Teck, Anchorage, Alaska, and ConocoPhillips Alaska, Anchorage, Alaska.,341979
Unite Alaska for Walker-Mallott,305000
ExxonMobil,261541
Alyse for Alaska,260000
Americans For Prosperity,231027
Alaska Republican Party, Tuckerman Babcock, Chairman 1000 O'Malley Rd Anchorage PO Box 201049 Anchorage AK 99520  ,226904
Stand for Salmon,220861
Austin for Anchorage, P.O. Box 92089, Anchorage, AK 99509,208982
Alaskans for Kevin Meyer PO Box 895 Soldotna, AK 99669. Regina Daniels, Chair and Linda Hutchings, Treasurer. This NOTICE TO VOTERS is required by Alaska law. I certify that this communication is not authorized, paid for, or approved by the candidate.,189000
NARAL Pro-Choice America,180166
Elias Rojas For State House,163000
the ACLU,141362
Planned Parenthood Action Fund.,132079
the National Education Association,127042
Vote Edie Grunwald, PO Box 896, Palmer, Alaska 99645,125864
Protect Our Care,121000
ConocoPhillips Company,108234
Jim Colver for State House,96000
Scott Hawkins For Governor, 130 Shelly Marie Circle, Anchorage, Alaska 99515,95000
Kelly Campaign  511 Slater Drive Fairbanks, AK 99701,87000
The Alaska Landmine,78000
Josh Revak for House, 4072 Olympic Terrace Circle, Anchorage, Alaska 99507,72421
Must Read Alaska, with current events of interest to Alaskans,66137
DoSomething,60132
State of Alaska Division of Elections,60000
Emil Mackey for Juneau Assembly, 8235 Poplar Ave, Juneau AK 99801,53000
Chris Birch for Alaska,53000
Planned Parenthood Votes Northwest and Hawaii,52220
Juggernaut Consulting Services, llc,50153
MoveOn.org Political Action, pol.moveon.org, not authorized by any candidate or candidate's committee.,50043
The Alaska Right To Life Committee,45000
Pruitt for State House, PO Box 210854, Anchorage, AK, 99521,45000
Elect John Lincoln,45000
Cook Inletkeeper • Homer, AK,38895
The Leadership Conference on Civil and Human Rights ,35059
the John Nelson for Alaskans Campaign | P.O Box 670123 Chugiak, AK 99567,34000
Elect Jason Grenn, 4611 Caravelle Dr Anchorage AK 99502,32000
Cathy Tilton for State House PO Box 871753 Wasilla, AK 99687,32000
Beth Weldon for Mayor - P.O. Box 32516 - Juneau, AK 99803,31900
Alaska Gasline Development Corporation,31000
Sharon Jackson for LG,30000
Brittany Harvey for School Board Po box 870622 Wasilla AK 99687,30000
The Nature Conservancy,28000
Snyder for AK House,28000
Charisse Millett for State House PO Box 230853 Anchorage, AK 99523,28000
Zack Fields for State House ,27000
Alaskans for Don Young,27000
Friends of Craig Christenson, 21136 Jayhawk Dr. Chugiak, AK 99567,26968
the Leadership Conference on Civil and Human Rights ,25000
National Shooting Sports Foundation,25000
Alaska Children's Trust,24000
ACLU of Alaska, 1057 W Fireweed Ln, #207, Anchorage, Ak 99503,23000
The Friends of Scott Kawasaki; 2008 Carr Ave; Fairbanks, AK 99709,22000
Sumner For Assembly 3060 N Lazy Eight Ct. Ste 2 PMB 474,22000
Chuck Kopp for State House. 12010 Shore Circle, Anchorage , AK 99515 ,22000
Alliance for Justice Action Campaign,22000
Laddie for State House, 2029 Meander Dr, Anchorage 99516,21000
The Alaska Support Industry Alliance, 3301 C Street, Suite 205, Anchorage, AK 99503,20000
Alaska Family Action,19990
Governor Bill Walker,19000
Cliff Groh for State House,18000
Sam For Anchorage PO Box 240265 Anchorage, AK 99524,17000
Paid for by Randall Kowalke for Senate, PO BOX 516 Willow, Alaska 99688,17000
Carpenterforhouse,17000
Friends Of Dan Saddler PO BOX 771811-Eagle River, AK 99577,16999
Muriel Brower, P.O. Box 552, Barrow, Alaska 99723,16965
Marna Sanford, 455 McKinley View Dr., Fairbanks, AK 99712,16000
Kenai River Sportfishing Association,16000
Elect Tiffany Zulkosky, P.O. Box 1237, Bethel, AK 99559,15984
Concealed Online,15382
Treadwell Alaska Committee,15000
#VoteTogether,15000
Joe Riggs for State House,14000
NAACP Legal Defense Fund,13566
TZ Insurance Solutions,13000
Liberty Justice Center,12000
The Wilderness Society,11535
Stanley Swetzof for State House,11000
Families of the Last Frontier,11000
Patagonia ,10472
The Alaska Center, 921 W 6th Avenue, Suite 200, Anchorage, Alaska 99501. Susan Klein, Chair. The top contributors to The Alaska Center (Anchorage, AK) are Sixteen Thirty Fund (Washington, DC), League of Conservation Voters (Washington, DC), Clay Frick (Haines, AK). This notice to voters is required by Alaska law: We certify that this literature is not author,10000
Stand for Salmon, Anchorage, AK. Michael Wood, Chair, approved this message. The Top 3 contributors are Alaska Conservation Foundation, Anchorage, AK; Thomas Barron, Boulder, CO; and Cook Inletkeeper, Homer, AK.,10000
Marcus Sanders for State House,10000
Friends of Amber Lee 17211 Kings Way Drive, Anchorage, AK 99516,10000
Lambda Legal,8292
Don Jones For State House - P.O. Box 212012 - Anchorage, AK 99521,8000
the Progressive Change Campaign Committee PAC (BoldProgressives.org) and not authorized by any candidate or candidate's committee. Contributions to the PCCC are not deductible as charitable contributions for federal income tax purposes.,7787
the Trump Make America Great Again Committee,7322
National Rural Electric Association,7074
Bryce Edgmon for State House,7000
MoveOn.org Civic Action.,6356
PragerU ,6298
Jim Crawford for Senate, 1218 Crescent Drive Anchorage, Alaska 99508,6000
Fogle for Alaska 5910 West Tree Dr, Anchorage, AK 99507,6000
AARP Alaska ,6000
Need to Impeach,5934
Vote Johnston 11090 Hideaway Lake Dr. Anchorage, AK 99507,5000
The Committee to Elect CCC for Congress,5000
National Congress of American Indians,5000
Nankervis for House,5000
League of Conservation Voters,5000
Freedom-Loving Alaskans for David Eastman,4964
National Education Association,4304
The Western Journal,4027
the ASPCA,4000
Kimp for Alaska,4000
We Are Alaska,3000
Patricia For House, PO Box 94017, Houston AK 99694,3000
Oliver for State Senate,3000
Jim Sackett 4 House 891 Landon Lane Fairbanks, Alaska 99712,3000
Hale for Assembly,2994
Donald J. Trump for President, Inc.,2530
Beto for Texas,2344
the NRCC and not authorized by any candidate or candidate's committee.,2163
Kaleido Health Solutions,2058
The Accountability Project, 3201 C Street, Anchorage, AK. I am Erin Berg, Chairman, and I approve this message. Top contributors of TAP are: Advanced Supply Chain International, Anchorage, and the Republican State Leadership Committee, WA DC. I certify that this online communication is not authorized, funded by, or approved by any candidate. AS.15.13.135,2000
Snyder for AK House, 6608 Mink Ave, Anchorage, AK 99504,2000
Sara Rasmussen for House,2000
Paul Seaton, P.O. Box 1564, Homer, AK 99603,2000
Paul Kelly for Juneau BOE,2000
Paid for by Elect Kevin Meyer – 4020 Winchester Loop, Anchorage, AK 99507,2000
LeDoux for State House • 8859 Cross Pointe Loop • Anchorage, AK 99504,2000
Alyse Galvin,1983
The Democratic Coalition,1871
UPROXX,1837
Movement Advancement Project,1835
4Ocean, LLC,1691
Planned Parenthood Federation of America,1545
NRA,1494
Turning Point USA,1347
NRATV,1297
Keep and Bear,1246
AAF Nation, LLC,1195
Conservative Gear,1168
STAND FLAG POLES,1130
Human Rights Campaign,1037
Heidi for North Dakota,1037
Everytown for Gun Safety Action Fund,1029
the American Heart Association,1000
Van Lawrence For State House - 503 Lignite Ave. Fairbanks, AK 99701 - 907-388-7738,1000
Tam Boeve for Assembly, HC 89 Box 124, Willow, AK 99688,1000
Paid for by the Friends of Scott Kawasaki; 2008 Carr Ave; Fairbanks, AK 99709,1000
Friends of Mia Costello, 5512 Yukon Charlie Loop Anchorage AK 99502,1000
Anthony Lekanof for House,1000
Parks Project,987
Southeast Alaska Conservation Council,972
Hillsdale College,927
Deborah Atuk,927
Kevin McCarthy for Congress,888
DCCC,880
NRDC,857
National Audubon Society,856
Friends of Bernie Sanders,847
Stand Up America,789
Sierra Club,770
TYT Network,767
Giving Brush LLC,763
Boredom Therapy LLC,756
We Are The Mighty,745
Prophecy News Watch,732
Kamala Harris for Senate,693
Proud Right Winger,688
Winning For Women, Inc.,685
WeThePeopleHolsters ,654
OAF Nation, Inc,636
Tony for Wisconsin. Connie Hutchison, Treasurer.,634
CRTV,633
Gillibrand for Senate,628
I Love My Freedom,620
Super LTD,616
EMILY's List,593
State Run Films,528
Charlie Kirk,489
Unite America Inc.,485
Kialo,479
Free to be Kids,474
Amnesty International USA,465
Sandy Hook Promise,463
Nine Line Apparel,449
DC Statesman,445
NRSC,423
DAGA, democraticags.org, not authorized by any federal, state, or local candidate or candidate’s committee.,414
National Committee to Preserve Social Security & Medicare,388
No Safe Spaces Movie,383
Oceana,382
JVMI,378
Patriot Depot,375
Human Coalition,373
Daily Wire,367
The Hill,359
and Authorized by  Andrew Janz for Congress.,358
Webinar Technologies,354
Donald J. Trump - online store for Trump/Pence merchandise and campaign collectibles.,352
Armed American Supply,331
Penzeys,325
Main Street Investors Coalition,318
Zen Brands International, LLC,315
Elizabeth for MA,315
Serve America PAC,306
National Partnership for Women & Families,301
End Citizens United,299
Bruce J. Berger,298
AFSCME,297
Donald J. Trump - online store for campaign gear,291
Comedy Central,288
Committee to Elect Richard Ojeda,276
Presidential Collectibles LLC,272
American Center for Law and Justice, a d/b/a for Christian Advocates Serving Evangelism, Inc.,259
MJ for Texas,252
Greenpeace USA,251
Young America's Foundation,248
ClearPath Action, Inc. Not authorized by any candidate or candidate's committee.,247
Thrasher Coffee,241
Progressive Caucus PAC,241
2A4LIFELLC,241
Dinesh D'Souza,240
NRDC Action Fund,228
the National Network of Abortion Funds,225
Tax March,220
2A4LIFE LLC,218
Color Of Change,216
Pfizer,215
Swing Left. Not authorized by any candidate or candidate's committee.,214
Proud American Hunter,212
Alexandria Ocasio-Cortez 2018,203
IVN News,200
Center for Biological Diversity,199
Cheddar,197
Energy Citizens,196
John Cox for Governor 2018,194
the NRCC and not authorized by any candidate or candidate's committee. www.nrcc.org,192
ATTN:,187
Marin Crops, LLC,184
Republicans for the Rule of Law,177
David Richardson for Congress,163
Jeff Merkley for Oregon,161
International Rescue Committee,158
the National Democratic Redistricting Committee,156
Hoover Institution,155
Environmental Defense Fund,154
DrugJustice,154
Association of American Railroads,152
Proud American Supply,150
LifeZette Inc.,147
OZY Media,141
Military Officers Association of America (MOAA),139
BRITE Coalition.,139
This message has been authorized and paid for by Republican Governors Association, Michael G. Adams, Treasurer. This message has not been authorized or approved by any candidate or ballot issue committee.,136
Everytown for Gun Safety Support Fund,135
Joe Kennedy for Congress.,134
Patriotic Drop Shop,129
Stacey Abrams for Governor,125
Ocean Conservancy,124
Hello Resistance,123
Reform Austin, Inc. ,122
Mike Braun for Indiana,121
McCaskill for Missouri,116
Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,113
Air Line Pilots Association, International,110
ASMDSS, Inc,110
The Years Project,107
Kanew For Congress,107
W.K. Kellogg Foundation,106
Rustic Edge Marketing,105
The Mercatus Center at George Mason University,94
The Christian Left,94
Discovery Institute,94
Rebuilding America Now Super PAC,92
theSkimm,91
Defenders of Wildlife,90
Clarion Project,90
Support The 2nd Amendment,88
Seth Moulton for Congress,87
FreightWaves,87
Real Justice PAC and not authorized by any candidate or candidate's committee.,86
