Priorities USA Action. Not paid for or authorized by any candidate.,3170000
The Chamberlain Project BQC 2018, PO Box 2122, South Portland, ME 04116,1872000
THE ANGUS KING FOR U.S. SENATE CAMPAIGN,1761944
Demand Justice,1416500
the Foundation for Independent Voter Education,1379000
Marsy’s Law for Maine, L.L.C., 128 State Street #3, Augusta, ME 04330,1301997
Committee to Elect Jared Golden,1239928
Cote For Maine,746000
Alan Caron for Governor,576984
Sweet for Governor, Frank O'Hara, Treasurer.,553995
Maine Conservation Voters,507996
EWG Action and Asbestos Disease Awareness Organization,500000
Maine Women Together, 102 Mitchell Rd, South Portland, ME. NOT PAID FOR OR AUTHORIZED BY ANY CANDIDATE.,498000
Maine Democratic Party,483000
Mark Eves for ME,459893
Grohman for Congress,444567
Mainers for Homecare; 565 Congress Street, Suite 200; Portland, ME 04101,421000
the Maine People's Alliance,384000
and authorized by Janet Mills for Governor.,377407
Planned Parenthood Action Fund.,370078
The Alliance for Maine 2018,357000
With Honor Fund, Inc.,300817
,263423
Maine Deserves Better,250000
the National Education Association,247505
News For Democracy,234351
NARAL Pro-Choice America,213664
Pingree for Congress,206945
Maine Republican Party, 9 Higgins Street, Augusta, ME 04330 Ben Lombard, Treasurer,192000
Be a Hero PAC. Not authorized by any candidate or candidate’s committee.,167329
ERIC BRAKEY FOR U.S. SENATE,162615
MO Research, Inc.,155135
the Maine Republican Party, 9 Higgins Street, Augusta, Maine. Not paid for or authorized by any candidate.,147671
Justin Chenette,130994
Ringelstein For Maine,129973
The Committee for Ranked Choice Voting,119909
Union of Concerned Scientists,111657
MoveOn.org Political Action, pol.moveon.org, not authorized by any candidate or candidate's committee.,106070
Maine Center for Economic Policy,105000
Protect Our Care Maine,103577
Americans For Prosperity,103426
the ACLU,102334
ExxonMobil,100779
Need to Impeach,98461
Derek Maine's Conservative Blog,91000
Mainers for Homecare ,88000
and authorized by Matt Stone for State Senate,86000
and authorized by Run Aaron Run & Aaron Chadbourne,79694
Mainers Against Healthcare Cuts,74977
Planned Parenthood Maine Action Fund,70000
No On Question One,66000
National Shooting Sports Foundation,65000
National Wildlife Federation Action Fund,60999
And Authorized by the Candidate,60000
Maine Independents PAC,56000
Chadbourne for Governor,54999
Not One Penny,51976
The Leadership Conference on Civil and Human Rights ,50343
AARP Maine State Office,50038
The Maine People's Alliance,45913
House Majority PAC and Priorities USA Action. Not authorized by any candidate or candidate's committee.,44998
The Committee For Ranked Choice Voting,43000
Protect Our Care,41000
Paid and Authorized by Crystal Canney For Senate, Ed Suslovic Treasurer ,38000
The Chamberlain Project BQC,36000
Noah Cobb Election Committee,36000
Rebuild Maine,35000
Rebuild Maine PAC,32614
Mainers for Accountable Leadership PAC,31978
Ken Fredette for Governor,30000
Citizens Who Support Maine's Public Schools,30000
Maine Senate Democratic Campaign Committee,29989
St. Clair for Congress,29967
the Leadership Conference on Civil and Human Rights ,26000
Brunelle for Portland,24000
Paid for by Seth Levy for District Attorney, Chris McCarthy Treasurer, P.O. Box 31, Brunswick, ME,23924
the Progressive Change Campaign Committee PAC (BoldProgressives.org) and not authorized by any candidate or candidate's committee. Contributions to the PCCC are not deductible as charitable contributions for federal income tax purposes.,22097
The Nature Conservancy,21054
Vote Laura Fortman for State Senate,21000
Shenna Bellows for State Senate,20000
Moral Movement Maine,20000
Alliance for Justice Action Campaign,19000
Sierra Club,17422
National Rural Electric Association,17044
The Committee to Re-Elect Representative Charlotte Warren,17000
Stewart for Presque Isle,17000
Natural Resources Council of Maine,17000
Bev for Senate,17000
Maine Coast Heritage Trust,16907
The Peoples Climate Movement,16297
Vote Ned Claxton for Maine Senate,16000
Patagonia ,15512
#VoteTogether,15027
the candidate.,15000
Working Maine PAC,15000
Maine Small Business Coalition,15000
Matt Irwin for Aroostook County Sheriff,13000
Karen Kusiak,13000
IVN News,12073
Re-Elect Chipman for Senate,12000
MoveOn.org Civic Action.,11031
the Trump Make America Great Again Committee,10844
DoSomething,10093
the Committee to Elect Norm Higgins,10000
and authorized by RunAaronRun,10000
Seth Berry for Legislature; Betsy Steen, Treasurer,10000
Rachel's Action Network,10000
Kent Ackley, Candid Common Sense Independent for Litchfield, Monmouth, and Wales, - Robin Sukeforth, Treasurer,10000
Jeff Timberlake - Michelle Brown, Treasurer.,10000
Dan Ankeles for Brunswick Town Council,10000
Poliquin for Congress,9995
The Democratic Coalition,8303
Eloise Vitelli for State Senate,8000
the Candidate: Chloe Maxmin,7000
Jon Torsch for Portland,7000
Thompson For House District 92,6997
Human Rights Campaign,6794
Americans for Prosperity Foundation,6204
Mark Brunton,6000
Libby for Senate,6000
Ben McCollister 2018 House 116, Rebecca McLeod treasurer,6000
4Ocean, LLC,5543
League of Conservation Voters,5432
Family Policy Alliance,5004
the Committee to Elect Michael Foley,5000
Somerset County Republican Committee of Maine,5000
Rebuild Maine PAC, POB 3, Auburn, ME 04212.  NOT PAID FOR OR AUTHORIZED BY ANY CANDIDATE,5000
Outfox AI, 505-289-2033. Not authorized by any candidate or candidate’s committee,5000
Hypergrass (62 Depot Rd., Belgrade, ME). Not authorized by any candidate or candidate's committee.,5000
Donna Bailey,5000
Richard S. Sloan,4999
Environmental Defense Action Fund,4997
Committee to Elect Paul Aranson Judge of Probate,4991
Beto for Texas,4250
Planned Parenthood Federation of America,4161
AAF Nation, LLC,4043
PragerU ,4021
Pouliot for Senate,4000
Guy Lebida for House,4000
Elect Lachance,4000
Committee to Elect Paula Sutton ,4000
Cote for Maine,3993
Michele for Maine,3973
CHC BOLD PAC,3732
Everytown for Gun Safety Action Fund,3512
NRATV,3277
Hulu,3177
Center for Reproductive Rights,3156
NRA,3127
and authorized by Lincoln County Democratic Committee, Sandie O’Farrell Treasurer, P.O. Box 336, Waldoboro, Maine 04572,3000
Suit Up Maine,3000
Michael Brennan for House District 36,3000
Kristin Clark for Registry of Deeds,3000
Committee to Elect Scott Strom,3000
Charles Hawkins, Travis Connolly - Treasurer,3000
Center for Biological Diversity,2639
NAACP Legal Defense Fund,2594
Real Justice PAC and not authorized by any candidate or candidate's committee.,2406
the National Democratic Redistricting Committee,2207
National Education Association,2156
the Committee to Elect Barry Newcomb for Sheriff of Rockingham County,2133
Iron Mountain Democrats, PO Box 487 Glen NH 03838,2133
Friends of Bernie Sanders,2096
Elizabeth for MA,2021
Congressional Leadership Fund,2014
and authorized by Vicki Doudera.,2000
Tyler Washburn,2000
Committee to elect Joshua Hiatt,2000
Alliance for Justice,2000
Kamala Harris for Senate,1970
Concealed Online,1900
Defending Donald,1892
Turning Point USA,1872
Donald J. Trump for President, Inc.,1738
MoveOn.org Political Action, not authorized by any candidate or candidate's committee.,1631
and Authorized by  Andrew Janz for Congress.,1614
Welcome.us,1537
Keep and Bear,1532
The Hill,1491
End Citizens United,1464
Ocean Conservancy,1419
2A4LIFELLC,1252
Ben Swann,1250
Jeff Merkley for Oregon,1206
Amnesty International USA,1170
Sandy Hook Promise,1156
The Wilderness Society Action Fund,1135
Cheddar,1108
The Western Journal,1104
DCCC,1062
Pedersen for President Campaign,1028
the candidate,1000
the Maine People's Alliance; 565 Congress Street, Suite 200, Portland, ME 04101 ,1000
the American Cancer Society Cancer Action Network.,1000
Victoria Foley and authorized by Victoria Foley,1000
The American Cancer Society Cancer Action Network.,1000
Spencer for Council 2018.,1000
Rich Donaldson for Senate,1000
Marpheen Chann,1000
Mark Andre for State Representative,1000
Maine Liberty PAC,1000
Maine Family Planning,1000
Louie Luchini for Senate,1000
Jeremy Cluchey, Bowdoinham Select Board,1000
Irving for D.A.,1000
Farnsworth For 145,1000
Committee to Re-Elect Rachel Talbot Ross,1000
Colwell for House District 133, Rose Giosia, Treasurer,1000
Carpenter For Senate Committee, Sherry Socoby Treasurer,1000
By The Candidate Roger Hicks For York County Sheriff,987
Mainers for Accountable Leadership,977
National Park Foundation,974
the NRCC and not authorized by any candidate or candidate's committee.,973
Unite America Inc.,917
and authorized by the candidate ,914
Blue Wave 2018,880
UPROXX,869
FreightWaves,866
Stand Up America,844
Conservative Gear,821
Personal Liberty,809
Cathy for Congress,805
the Environmental Working Group,802
ASMDSS, Inc,799
Eastern Bank,756
LeadingResponse,754
NRA Women,739
American Possibilities PAC,733
Tony for Wisconsin. Connie Hutchison, Treasurer.,729
Giffords PAC.,728
Donald J. Trump - online store for campaign gear,728
Winning For Women, Inc.,720
Hoover Institution,705
NRDC,702
T-Mobile,662
Premiere Marketing,627
Defenders of Wildlife,614
Proud Right Winger,605
Parks Project,595
Boredom Therapy LLC,591
Bird + Stone ,585
Greenpeace USA,576
2A4LIFE LLC,575
the NRCC and not authorized by any candidate or candidate's committee. www.nrcc.org,563
Gillibrand for Senate,553
Pincause,548
Be a Hero PAC,540
DrugJustice,531
CRTV,530
Charlie Kirk,527
Mic,526
Rotary International ,525
The Heritage Foundation ,524
The Climate Reality Project,505
Ryan Hampton,501
Get Loud Now LLC,486
Chris Pappas for Congress,483
Restoration PAC,481
Appalachian Mountain Club,450
Airbnb,448
JVMI,437
Oceana,435
Rainforest Action Network,430
Zen Brands International, LLC,414
Anbex, Inc.,413
Foundation for Economic Education,410
Republicans for the Rule of Law,409
Mike Gill (State of Corruption),404
Comedy Central,398
45 Hats,394
Global Citizen,380
O'Rourke for Congress,376
Herd on the Hill supporter contributions,373
TYT Network,366
MJ for Texas,359
Maura Sullivan for Congress,358
Modern Medicaid Alliance,356
Dinesh D'Souza,323
Environmental Defense Fund,311
Ben Ferguson Show,305
Daily Wire,303
EMILY's List,298
Philip Levine, Democrat, for Governor,297
National Audubon Society,285
No To Northern Pass,280
EveryLibrary | FEIN 46-1534149,280
Diversity Incorporated,280
Zephyr for NY,277
Goods Unite Us, Inc.,271
UnitedHealthcare,264
the National Network of Abortion Funds,257
Patriotic Drop Shop,257
Alaska Wilderness League,256
Oxfam America,255
The Wilderness Society,254
Catholic Relief Services,253
WNYC,252
the DSCC,251
Human Coalition,251
Webinar Technologies,248
Circa,248
Jarec Rondeau,245
UNICEF USA,244
Protect The Harvest,244
Humane Society International,244
Mindi for Congress,242
DC Statesman,239
Ted Cruz for Senate,237
Premiere Collectibles,234
the White Coat Waste Project, Inc,232
Young America's Foundation,223
Nine Line Apparel,221
Patriot Depot,218
Rustic Edge Marketing,212
Friends of Jeb Bradley for State Senate,211
State Run Films,210
Yale Program on Climate Change Communication,208
Skip Murphy and Steve Mac Donald as GraniteGrok.com,205
Working Assets Funding Service, Inc. on behalf of itself and its affiliate, Credo Mobile, Inc.,203
Supporters of Chad Bianco for Sheriff,203
by GroundUp. Not authorized by any campaign, committee, or PAC.,202
International Rescue Committee,198
ClearPath Action, Inc. Not authorized by any candidate or candidate's committee.,198
LifeZette Inc.,197
Conservation Law Foundation,197
American Public Transportation Association,196
Kevin McCarthy for Congress,195
Swing Left. Not authorized by any candidate or candidate's committee.,194
Good Media Group,191
Joe Kennedy for Congress.,190
Norm Novitsky,189
the Committee to Elect Dan Koh,187
Energy Citizens,186
CITIZENS FOR ANNE GONZALES W. L. CURLIS, TREASURER 865 MACON ALLEY, COLUMBUS, OH 43206,184
WeThePeopleHolsters ,179
Aftab for Ohio,176
Teamsters Joint Council 10,173
Alexandria Ocasio-Cortez 2018,168
World Food Program USA,165
Tina Smith for Minnesota,165
We Are The Mighty,164
Friends of the Earth,161
I Love My Freedom,156
the Democratic Governors Association.,153
Conservatives Against Media Manipulation,153
Lebowski Lovers,152
In Search of Liberty,151
Paid for by the National Mining Association,149
Rooted in Rights,145
Abortion On Our Own Terms,144
