News For Democracy,247400
Beto for Texas,194700
"MoveOn.org Political Action, pol.moveon.org, not authorized by any candidate or candidate's committee.",97800
the ACLU,91700
Everytown for Gun Safety Victory Fund Florida; not approved by any candidate.,85900
Priorities USA Action and SMP. (302) 469-3772. (202) 871-9255. Not authorized by any candidate or candidate's committee.,83400
"Florida Conservation Voters Action Fund, 1700 N. Monroe St., #11-286, Tallahassee, FL 32303 independently of any candidate.  Not approved by any candidate.",77500
AFP Action,76900
McCaskill for Missouri,75500
"Clean Air Clean Energy Washington 4347 Roosevelt Way NE Seattle, WA 98105",67100
No on Proposition 8: Stop the Dangerous Dialysis Proposition,60600
"Winning for Women, Inc.",51000
Heidi for North Dakota,49000
Ammar Campa-Najjar for Congress.,47500
Ted Cruz for Senate,46100
Penzeys,44500
"Donald J. Trump for President, Inc.",43700
the Coalition to Defeat Question 3,42200
Care2,41800
Senate Leadership Fund,37200
"Florida Strong, 115 East Park Avenue Unit 1 Tallahassee FL 32301. Paid Electioneering Communication.",31800
"NO on 1631 (Sponsored by Western States Petroleum Association), P.O. Box 7035, Olympia, WA 98507 Top 5 Contributors: BP America, Phillips 66, Andeavor, American Fuel and Petrochemical Manufacturers, Valero Energy Corporation",29800
Swing Left. Not authorized by any candidate or candidate's committee.,28200
"AFT - American Federation of Teachers, not authorized by any candidate or candidates committee.",27600
DCCC,26400
Californians for Safe Drinking Water and a Clean and Reliable Water Supply in support of Proposition 3.,26000
Committee for Colorado's Shared Heritage,25200
The Faith and Freedom Coalition,24900
Majority Forward,24500
"the Indiana Democratic Congressional Victory Committee, www.indems.org. Not authorized by any candidate or candidate’s committee.",24300
the Trump Make America Great Again Committee,24100
No on Prop 6: Stop the Attack on Bridge & Road Safety,24100
Republican Party of Florida,24000
"the House Democratic Campaign Committee. P.O. Box 1925, Austin, TX 78767.",23800
Kaine for Virginia,23700
Hulu,23000
Likewise Media,22700
International Rescue Committee,22700
The Kim Reynolds For Iowa Committee,22100
Cordray/Sutton Committee,22100
"Planned Parenthood Votes, 123 William St, NY NY 10038. Not authorized by any candidate or candidate's committee.",22000
Change Now and not authorized by any candidate or candidate’s committee.,21700
Colorado Information Network,21300
AMERICAN CONSERVATIVE UNION,21200
JB for Governor,20800
Restoration PAC,20700
Progressive Turnout Project,20700
ProgressNow Arizona. Not authorized by any candidate.,20700
"T@W Films I, LLC",20600
National Horizon. Not authorized by any candidate or candidate's committee.,20100
End Citizens United,19600
Chispa AZ PAC. Major funding by LCV Victory Fund and Clean Energy for a Healthy Arizona Committee. Not authorized by any candidate.,18500
Texans for Dan Patrick,18300
the NRCC and not authorized by any candidate or candidate's committee. ,17900
2018 NYC Charter Revision Commission,17700
Affordable Housing Now Yes on Props 1 & 2 Coalition,17200
New American Jobs Fund and not authorized by any candidate or candidate’s committee.,17000
DCCC. (202) 863-1500 . Not authorized by any candidate or candidate’s committee.,16900
"FLORIDIANS FOR TAX FAIRNESS, 2633 CENTENNIAL BOULEVARD #200, TALLAHASSEE, FL 32308",16600
Congressional Leadership Fund,16300
Shareblue Media,16100
"Citizens for Truth About Amendment 3, Inc., 610 S. Boulevard, Tampa, FL 33606",16100
"No on Prop 10 – A Flawed Initiative That Will Make The Housing Crisis Worse, a coalition of housing advocates, renters, large and small businesses, taxpayer groups, and veterans. ID# 1406422",16000
Forward Majority Action 527 AZ PAC. Not authorized by any candidate or candidate’s committee.,16000
"Voters Not Politicians | PO Box 8362 Grand Rapids, MI 49518",15700
